Code,BarCode,Name,Plu,Price,Mojodi,Consumer
6260170901499,6260170901499,ويفرروکشدارنادري,NULL,9100,0,10000
6260170901512,6260170901512,ويفرروکشدار نادري,NULL,9100,0,10000
6260171519853,6260171519853,ماکاروني فرمي مانا گوش ماهي سبزيجات,NULL,48000,-13,49500
6260171519907,6260171519907,ماکاروني فرمي مانامته اي سبزيجات,NULL,48000,-28,49500
00113,00113,شکر,242,72000,-895,80000
00114,00114,پنير پيتزا فنلاندي,243,300000,-24,0
00115,00115,دو سر پيچ فله شيري قافلانکوه,246,500000,-3,0
00116,00116,يک سر پيچ فله ميکس,247,550000,-3,0
00117,00117,داماس فله 13 گرمي قافلانکوه,248,600000,-3,0
00118,00118,ناپولتين فله فندق قافلانکوه,249,545000,-1,0
00119,00119,پسته کله قوچي,250,1500000,-13,1650000
00120,00120,مداد رنگي ..,251,215000,0,230000
00121,00121,کوکتل بلژيکي,252,230000,-2,260000
00122,00122,نبات سفيد,253,130000,-17,140000
00123,00123,ابنبات سنتي,254,500000,-10,600000
00124,00124,بلغور گندم,255,65000,-1,80000
00126,00126,برشتوک کره اي کد21,257,410000,-5,0
00127,00127,زغال ليمو,258,230000,-2,250000
00128,00128,قطاب,259,70000,-3,0
00129,00129,زعفران دسته,260,225000,-1,240000
00130,00130,کشمش کارتني,262,1890000,-2,0
00131,00131,ماسک تکلا,NULL,50000,-28,0
00132,00132,ماسک دولا,NULL,60000,-57,0
00133,00133,زعفران ممتاز قائنات نيم گرمي,308,98000,-3,108000
00134,00134,"دستکش يکبار مصرف ",NULL,50000,-85,0
00135,00135,پاستيل25 قرمز,NULL,9500,24,10000
00136,00136,امتيس ترشي مخلوط ريز1500,NULL,170000,13,185000
00137,00137,زباله رولي پنگوسن,NULL,52000,-19,60000
00138,00138,لواشک چکشي,NULL,10000,-10,12000
00139,00139,نوشابه کوکا باکسي,NULL,230000,-4,0
00140,00140,مک من خان,NULL,150000,-9,160000
00141,00141,تکدانه اناناس,NULL,133000,0,150000
00142,00080,ارد برنج,214,150000,-44,160000
00143,10077,نشاسته فله,58,78000,-36,85000
00144,00144,جوراب بچه گانه,NULL,45000,-1,0
00145,00145,جوراب مچي سبلان,NULL,45000,-12,0
00146,00146,باطري قلمي پاناسونيک,NULL,120000,0,140000
00147,00147,زعفران نيم مثالي ممتاز قائنات,309,230000,-5,242000
00148,00148,ميني ويفرشکلاتي,NULL,4000,0,5000
00149,00149,شيره خرما بزرگ,311,400000,-1,450000
00150,00150,شيره خرما کوچک,313,200000,0,225000
00151,00151,برنج طارم,314,200000,-97,210000
00152,00152,نيمه طارم سورت شده,315,115000,0,125000
00153,00153,برنج گرد,316,130000,-5,140000
00154,00154,صابون مهان کارتني,NULL,1050000,0,1500000
00155,00155,نبات زعفراني خاتم,318,215000,-2,24000
00156,00156,نبات ني دار 18عددي,333,109000,-3,118000
00157,00157,رازي ورقه اي,NULL,24000,-1,0
00158,00158,مارشمالو ببتو,375,79000,0,85000
00159,00159,نقل گل محمدي فله,326,120000,0,0
00160,10234,شکوفه گل محمدي,231,1670000,-7,0
008562000292,008562000292,باطري نيم قلمي سوني الکالين,NULL,120000,-22,0
008562000377,008562000377,باطري قلمي الکالاين,NULL,120000,-12,0
0124620980730007,0124620980730007,خرما کبکاب,NULL,320000,0,340000
0133100017680371,0133100017680371,بستني سالار پاندا,NULL,48500,0,50000
0133100194610054,0133100194610054,گز بستني,NULL,20000,-15,0
0134513844,0134513844,رشته اش فيروزه بزرگ,NULL,73500,-216,0
0160100000120034,0160100000120034,کمپوت گلابي خرم,NULL,74000,-1,85000
0162300248460133,0162300248460133,سامک کاکايوي,NULL,8500,0,10000
0165300047490004,0165300047490004,0165300047490004,NULL,0,0,0
0167140916930002,0167140916930002,نان نيمه اماده 9595,NULL,169000,-1,173000
0167150403500001,0167150403500001,رشته سوپ زرين گل,NULL,48900,-342,55000
0168100256410002,0168100256410002,قند مشمش 3کيلويي,NULL,298000,-9,320000
0236120120400042,0236120120400042,"سيگار تير 5 ستاره ادم ",NULL,33000,0,0
038900012557,038900012557,کمپوت اناناس دوله,NULL,310000,-4,0
067238891190,067238891190,صابون داو اورجينال,NULL,150000,-4,0
071737497005,071737497005,کابتان بلک,NULL,240000,-2,300000
10,10,شکلات دسته دار فوتبالي,NULL,7500,-124,0
10001,10001,لوبيا چيتي ايراني فله,1,245000,-289,260000
10002,10002,لوبيا سفيد فله,2,210000,-164,230000
10003,10003,ادامس شيک,NULL,4000,-203,0
10004,10004,عدس درجه 1 فله,3,228000,-476,24500
10005,10005,ذغال ليمويي درجه 1,20,290000,-14,350000
10006,10006,ذغال بافوري سکه اي,21,390000,8,0
10007,10007,مايع ظرف شويي گلي 1 ليتري,NULL,72500,-117,77400
10008,10008,مايع ظرفشويي اسپانه 1 ليتري,NULL,66500,-15,86250
10009,10009,قند شميم خطير,4,89000,-667,95000
10010,10010,نقل سفيد هلدار,5,112000,20,125000
10011,10011,سويا سبحان فله,6,72000,-84,0
10012,10012,لوبيا قرمز فله,7,210000,-39,220000
10013,10013,نخود اعلا فله,8,122000,-258,140000
10014,10014,ليمو عماني اعلا فله,9,695000,-16,0
10015,10015,کشمش طلايي فله,10,235000,-319,0
10016,10016,زرشک اعلا فله کاپيتان,11,710000,-35,0
10017,10017,الو خورشتي درجه 1,12,316250,-82,0
10018,10018,کشمش سبز ممتاز,13,330000,-15,0
10019,10019,کشمش سياه افتابي,14,249550,-37,0
10021,10021,بادام پوستي حاج علي,22,340000,-6,0
10022,10022,مغز بادام حاج علي,23,345000,-6,0
10023,10023,تخم کدو حاج علي,24,590000,-4,0
10024,10024,"تخم کدو منوچهري ",25,480000,-4,0
10025,10025,خرما خشک,26,172000,-61,0
10026,10026,کشمش سبز لوکس,15,30000,-6775,0
10027,10027,کشمش مويز لوکس,16,590000,-27256,0
10028,10028,انجير استهبان 2A,17,900000,-17,0
10029,10029,انجير استهبان 3A,18,992000,-3,0
10030,10030,پسته فندقي حاج علي,27,1400000,-54,0
10031,10031,نبات شاخه اي زعفراني ميلاد,28,138000,-98,0
10032,10032,نبات شاخه اي سفيد 133,29,130000,-54,140000
10033,10033,تخمه رژيمي منوچهري,30,350000,-60,0
10034,10034,نبات چوبي ميلاد,31,139000,-98,148000
10035,10035,خمير مايه,32,350000,-16,380000
10036,10036,پودر سوسک کش اتک,NULL,47500,6,51750
10037,10037,مايع دستشويي نشاط 1 ليتري,NULL,93000,0,126900
10038,10038,لپه فله درجه 1,33,205000,-224,210000
10039,10039,الو قيصي فله درجه 1,34,400000,-45,0
10040,10040,زيره فله اعلا,35,1220000,-19,0
10041,10041,گردو پوست پيازي منوچهري,36,740000,-24,0
10042,10042,ابليمو 1.5 مسرور,NULL,70000,-30,148000
6260171520323,6260171520323,پروانه اي 500 گرمي,NULL,0,0,0
6260171523058,6260171523058,ماکاروني فرمي مانا مته اي,NULL,43700,-4,44500
6260171523065,6260171523065,ماکاروني فرمي مانا گوش ماهي کوچک,NULL,43700,-4,44500
6260171523133,6260171523133,ماکاروني فرمي مانا يال اسبي,NULL,43700,-5,44500
6260171523157,6260171523157,ماکاروني فرمي مانا پفکي,NULL,43700,-6,44500
6260171525267,6260171525267,ماکاروني مانا 1.4 700گ,NULL,52500,-410,54500
6260171525564,6260171525564,ماکاروني مانا 1.2 700گ,NULL,47500,-22,54500
6260171530025,6260171530025,ورميشل,NULL,40000,-37,44500
6260171540246,6260171540246,ورميشل بزرگ,NULL,0,0,0
6260172400280,6260172400280,شکلات مغز دار بادامي 4 تپه فرش,NULL,9500,-114,15000
6260172490120,6260172490120,شکلات مغز دار بادامي 8 تپه فرش,NULL,19000,-48,20000
6260172700281,6260172700281,دستمال 300 برگ نيکتا,NULL,59000,-59,75000
6260172700397,6260172700397,دستمال دو قلو نيکتا,NULL,62500,-90,80000
6260172700519,6260172700519,ابرک 200,NULL,0,0,0
6260172700601,6260172700601,دستمال 200 برگ نيکتا,NULL,40000,-46,50000
6260175200085,6260175200085,کيک کشمشي نادري,NULL,27500,-23,30000
6260175200177,6260175200177,کيک دوقلو براني شکلاتي نادي,NULL,9200,-25,10000
6260175200566,6260175200566,کيک شکلاتي شاپکا,NULL,0,0,0
6260175210022,6260175210022,کلوچه گردويي 200 گرمي نادي,NULL,0,0,0
6260175210213,6260175210213,کلوچه کاکايويي 200 گرمي نادي,NULL,0,0,0
6260175210671,6260175210671,کلوچه گردويي بزرگ,NULL,0,0,0
6260175210879,6260175210879,کلوچه نارگليي بزرگ,NULL,0,0,0
6260175220892,6260175220892,کيک دوقلو نادي,NULL,0,0,0
6260175962020,6260175962020,وازلين کنز,NULL,0,0,0
6260176502539,6260176502539,کيک تامانا,NULL,0,0,0
6260176800246,6260176800246,پريما,NULL,50000,-43,0
6260176800857,6260176800857,ميراکس شکلاتي,NULL,15000,-106,0
6260176801052,6260176801052,چيفي,NULL,10000,-18,0
6260176801083,6260176801083,هايلي نوني,NULL,10000,-34,0
6260176801120,6260176801120,وافرنا زعفراني,NULL,20000,-55,0
6260176801144,6260176801144,کلاسيک,NULL,10000,-73,10000
6260176801168,6260176801168,پريما کلاسيک,NULL,50000,-12,50000
6260176801175,6260176801175,پريا دبل چاکلت,NULL,50000,-16,50000
6260176801199,6260176801199,پذيرايي زعفران,NULL,39000,-20,40000
6260176801229,6260176801229,سالار,NULL,49000,-2,50000
6260176801274,6260176801274,پاندا عروسکي,NULL,10000,-36,0
6260176801298,6260176801298,بستني وانيلي با روکش کاکائويي ماکسي پاندا,NULL,20000,-20,20000
6260176801328,6260176801328,1ليتري وانيل,NULL,100000,-7,100000
6260176801335,6260176801335,1ليتي کاکايو,NULL,100000,0,100000
6260176801403,6260176801403,هاي پيرال هويج,NULL,20000,-15,0
6260176801410,6260176801410,هيپيرال,NULL,20000,-18,20000
6260176801977,6260176801977,1ليتري طالبي,NULL,100000,-2,100000
6260176802929,6260176802929,کره 50 گرمي ميهن,NULL,22800,-370,23000
6260176802936,6260176802936,کره 100 گرمي ميهن,NULL,45200,-209,46000
6260176803162,6260176803162,کره 15 گ ميلکوم,NULL,6900,0,7500
6260176803254,6260176803254,ليواني معجون پاندا,NULL,28500,-3,30000
6260176803629,6260176803629,کارنيلو,NULL,25000,-23,25000
6260176803636,6260176803636,بستني سوپر کارينو,NULL,25000,-34,25000
6260176803735,6260176803735,بستني پزيما سمفوني شکلات,NULL,0,0,0
6260176803766,6260176803766,بستني پريما وانيل و توت,NULL,0,0,0
6260176803773,6260176803773,سوپر کارنينو,NULL,20000,-34,0
6260176804572,6260176804572,پريما گلد پاندا,NULL,48000,-3,50000
6260176804619,6260176804619,کلاسيک توت فرنگي,NULL,10000,-30,0
6260176804626,6260176804626,کلاسيک موزي,NULL,10000,-39,0
6260176804664,6260176804664,بستني ميلکي,NULL,10000,-59,0
6260176804725,6260176804725,کيک بستني,NULL,190000,-3,200000
6260176805135,6260176805135,بستني بيسکورول وانيل,NULL,20000,-107,20000
6260176805159,6260176805159,بستني کاکائو وانيل با کيک 6 عددي ميهن,NULL,190000,-2,200000
6260176805746,6260176805746,چوبي قهوه,NULL,30000,-7,30000
6260176806316,6260176806316,بيسکرول,NULL,20000,-22,20000
6260176806552,6260176806552,کره 250 گرمي ميهن,NULL,114000,-81,115000
6260176807252,6260176807252,کره پاستوريزه 20 گرمي لفاف ميهن,NULL,10000,-199,0
6260176807320,6260176807320,بستني موزي,NULL,20000,-13,0
6260176807375,6260176807375,بستني ايتاليايي,NULL,30000,-46,0
6260176807849,6260176807849,دوغ نعناع 1.5 ميهن,NULL,58000,-19,70000
6260176807948,6260176807948,شير کم چرب 950 ميهن,NULL,48000,-14,49000
6260176807955,6260176807955,شير پرچرب 950 گرمي ميهن,NULL,53000,-12,54000
6260176807979,6260176807979,شير کاکائو 950 سي سي,NULL,78000,-7,80000
6260176807986,6260176807986,شير کاکائو ميهن,NULL,28500,-4,30000
6260176808006,6260176808006,يوگو ماست سطلي کم چرب ميهن,NULL,170000,-4,180000
6260176808044,6260176808044,يوگو ماست همزده پرچرب 900 گرمي ميهن,NULL,94000,-11,98000
6260176808051,6260176808051,يوگو ماست همزده پر چرب 1500 گرمي ميهن,NULL,160000,-13,170000
6260176808266,6260176808266,دوغ سنتي 1.5 ميهن,NULL,65000,-23,70000
6260176808372,6260176808372,دوغ سنتي ميهن 270 سي سي,NULL,20000,-7,0
6260176808396,6260176808396,دوغ نعناع ميهن 270 سي سي,NULL,20000,-3,0
6260176808426,6260176808426,ماست ست کم چرب 900 گرمي ميهن,NULL,50000,0,53000
6260176808457,6260176808457,ماست خامه اي 750 گرمي 6 درصد ميهن,NULL,67000,-3,70000
6260176808471,6260176808471,ماست سر شير دار 900 گرمي ميهن,NULL,129000,-2,135000
6260176808488,6260176808488,ماست سر شير دار 1500 گرمي ميهن,NULL,208000,0,220000
6260176808587,6260176808587,گز بستني اصفهان,NULL,20000,-58,0
6260176808600,6260176808600,خامه صبحانه شکلاتي 100 گرمي ميهن,NULL,28500,-6,30000
6260176808617,6260176808617,خامه صبحانه عسلي 100 گرمي ميهن,NULL,28500,-8,30000
6260176808648,6260176808648,دوغ ترش 1.5 ميهن,NULL,65000,-6,70000
6260176808662,6260176808662,ماست ست پر چرب 1500 گرمي ميهن,NULL,127000,-13,134000
6260176808679,6260176808679,ماست ست کم چرب 1500 گرمي,NULL,103000,-11,107000
6260176808716,6260176808716,يوگو ماست همزده کم چرب 900 گرمي ميهن,NULL,94000,-9,98000
10044,10044,سس گوجه فرنگي تند رعنا,NULL,42500,-96,48000
10045,10045,گلاب ممتاز اصالت,NULL,82000,-36,88000
10046,10046,مغز بادام درختي,38,1710000,-33,1900000
10047,10047,پسته اکبري لوکس نمکي,39,1350000,-3,0
10048,10048,پسته احمد اقايي لوکس نمکي,40,1472000,-56,0
10049,10049,پسته احمد اقايي لوکس خام,41,1472000,-44,0
10050,10050,فندق لوکس,42,850000,-25,950000
10051,10051,لوبيا چشم بلبلي,43,210000,-77,220000
10052,10052,ماش,44,175000,-40,190000
10053,10053,ذرت تيبا,45,140000,26,150000
10054,10054,جو پوست کنده لوکس,46,75000,-5,80000
10055,10055,جو پرک,47,92000,-18,100000
10056,10056,گندم پوست کنده,48,65000,-2,70000
10057,10057,"تخمه ژاپني ",49,400000,-4,0
10058,10058,کدو گوشتي خويي لوکس رژيمي,50,621000,-96,0
10059,10059,مغز بادام زميني استانه,51,465000,-149,500000
10060,10060,محافظ غذا 5م,NULL,40000,-9,50000
10061,10061,چسب کتاب شيشه اي,NULL,13000,-19,0
10062,10062,چسب لنت,NULL,19500,-29,0
10063,10063,چسب پهن درجه 1,NULL,95000,-22,0
10064,10064,چسب پهن درجه 2,NULL,40000,-15,0
10065,10065,تيغ تيز قرمز,NULL,39000,-14,0
10066,10066,شمع لاله,NULL,10000,-67,0
10067,10067,شکلات پشمکي حاج عبدالله دو سر پيچ زعفران پسته,52,320000,-3,0
10068,10068,شکلات پشمکي حاج عبدالله دو سر پيچ شيري شکلاتي,53,270000,-5,0
10070,10070,شکلات دسته دار معمولي,NULL,4300,-130,0
10071,10071,کيک دوقلو جواديان,NULL,21000,-30,25000
10073,10073,مغز گردو خورشتي تويسرکان,54,966000,-11,0
10074,10074,مغز گردو خورشتي اعلا تويسرکان,55,1175000,-31,1300000
10075,10075,مغز گردو درجه 1 خراسان,56,1345000,-49,0
10076,10076,مغز گردو معمولي خراسان,57,1242000,-22,0
10078,10078,قند کاترين 5 کيلويي,59,97000,-400,0
10079,10079,قند کاترين 10 کيلويي,60,97000,-40,0
10080,10080,چسب قطره اي الفا,NULL,25000,-45,0
10081,10081,روغن زيتون رودبار,NULL,90000,-18,0
10082,10082,پنير صباح حلبي فله,61,180000,-83,220000
10083,10083,اب معدني چشمه بلبل کوچک,NULL,7500,-1,15000
10084,10084,روغن 16 کيلويي خزر,NULL,1350000,-17,1400000
10085,10085,اجيل مخلوط,62,810000,-5,0
10087,10087,مغز گردو سوپر ويژه تويسرکان,63,1725000,-10,0
10088,10088,زرشک پفکي اعلا فله,64,920000,-33,0
10089,10089,الو خورشتي حاج حسن,65,322000,-133,0
10090,10090,حلوا 3.5 کيلويي تامينا,66,278000,-11,295000
10091,10091,حلوا 6 کيلويي تامينا,67,255000,-73,270000
10092,10092,ابر تکي بزرگ,NULL,12500,-11,0
10093,10093,صابون زرد مهان,NULL,11000,-1734,15000
10094,10094,صاون زرد کليد,NULL,13950,-1275,15000
10096,10096,"باطري قلمي سوني ",NULL,90000,-41,0
10097,10097,فندک سنگي کليپر,NULL,50000,-3,0
10098,10098,ماشين اصلاح فلزي,NULL,30000,-3,0
10099,10099,پاک کن,NULL,17000,-12,0
10100,10100,مداد تراش فانتزي,NULL,20000,-7,0
10101,10101,مداد تراش ليواني کوچک,NULL,8000,-3,0
10102,10102,ابنبات چوبي عادلانان,NULL,10000,-168,0
10103,10103,دراژه عينکي باربين,NULL,8000,0,0
10104,10104,پاکت پول,NULL,20000,6,0
10105,10105,بادکنک تولدت مبارک,NULL,6000,-111,0
10106,10106,بادکنک کشدار بزرگ,NULL,10000,-119,0
10107,10107,دراژه بستني باربين,NULL,20000,-28,0
10108,10108,جوراب مردانه نانو,NULL,50000,-94,0
10109,10109,جوراب نخي Pad,NULL,120000,-89,0
10110,10110,جوراب مچي پويان,NULL,45000,-35,0
10111,10111,جوراب طرح دار زنانه Spino,NULL,75000,-24,0
10112,10112,شکلات تافي مغزدار,68,570000,-4,0
10113,10113,شکلات تافي کره اي,69,510000,0,0
10114,10114,ابنبات کارامل عسلي,70,175000,-4,0
10115,10115,ابنبات کارامل شيري,71,175000,-7,0
10116,10116,شکلات تابلت کاکائويي باربين,NULL,360000,0,0
10117,10117,سوهان گزي حاج مجتبي,72,250000,-1,0
10118,10118,حلوا شکري پسته دار قديما وزني,73,480000,-15,0
10119,10119,حلوا شکري ساده قديما وزني,74,380000,-4,0
10120,10120,حلوا شکري مغزدار قديما فله,75,550000,-47,0
10121,6260235240532,چسب مو 250 ميل اتوسا,NULL,250000,-3,0
10122,10122,ناخن گير بزرگ,NULL,80000,17,0
10123,10123,تيغ 3 لبه ورقي سان شيو,0,40000,8,0
10124,10124,فندک انتني,NULL,70000,-12,0
10125,10125,پودر موبر دپي,NULL,22000,61,25000
10126,10126,پاستيل 25 گرمي سفيد,82,9500,12,10000
10127,10127,لواشک فله پذيرايي,83,207000,5,0
10128,10128,ژل اتش زا کوچک ارتين,NULL,40000,29,50000
10129,10129,الکل صنعتي 450 سي سي ارتين,NULL,60000,3,0
10130,10130,پنير پيتزا پمينا,84,348000,-15,360000
10131,10131,سوسيس الماني مخصوص 40 درصد بيفلند,85,120000,-1,0
10132,10132,کوکتل گوشت مخصوص 55 درصد بيفلند,86,130000,-3,0
10133,10133,کالباس خشک 60 درصد,87,260000,-3,0
10134,10134,ترشک فله پذيرايي جنگلي,88,200000,6,0
10135,10135,ادامس خرسي,NULL,6500,16,0
10136,10136,شکلات نوروز فله,89,750000,-1021,0
10137,10137,امپراطور ادکلن اسپري اسکادا,NULL,220000,-16,0
10138,10138,فندک شفاف,NULL,20000,-36,0
10139,10139,ذرت سوپر مارکتي پمينا,90,285000,-12,300000
10140,10140,نخود فرنگي پمينا,91,259000,-2,0
10141,10141,ذغال کبابي سناتور 4 کيلويي,NULL,90000,-12,0
10142,10142,پنير لبنه ميهن 30 گرمي,NULL,8000,-20,0
10143,10143,کره 10 گرمي ميلکوم,NULL,6000,-37,0
10144,10144,ذغال کبابي خان خان 1 کيلويي,NULL,90000,-19,100000
10145,10145,عطر جيبي ايفوني,NULL,150000,-12,0
10146,10146,عطر شيشه اي هوگو,NULL,300000,-10,0
10147,10147,بادام زميني پوستي استانه,92,350000,-121,0
10148,10148,مغز فندق,93,1700000,-22,0
10149,10149,منقا بادام درختي پوست کاغذي,94,1400000,-13,0
10150,10150,ارد سفيد 000 رستمکلا,95,40000,-955,42000
10151,10151,حلوا ارده 250 گرمي تمام عيار در قرمز,NULL,105000,-5,0
10152,10152,ارده سنتي 700 گرمي,NULL,480000,-14,520000
10153,10153,خرماي پرسي,96,192000,-108,0
10155,10155,خرماي کلوته 550 گرمي سطلي,312,150000,-17,160000
10156,10156,خرماي کلوته 450 گرمي ظرفي,263,120000,-29,0
10157,10157,عسل بهار نارنج با موم نيم کيلويي,245,350000,-11,0
10158,10158,عسل بهار نارنج بدون موم نيم کيلويي,244,550000,-20,0
10159,10159,"عسل اويشن نيم کيلويي ",NULL,520000,-4,0
10160,10160,عسل اويشن يک کيلويي,NULL,1000000,-11,0
10161,10161,عسل جنگل يک کيلويي,NULL,1000000,-4,0
10162,10162,کباب لقمه 450 گرمي اروئي,NULL,142000,-1,159000
10163,10163,کره محلي,97,330000,-276,350000
10164,10164,پنير پيتزا دانمارکي,98,350000,-35,380000
10165,10165,سوسيس الماني B کاله معمولي,99,222000,-2,0
10166,10166,کوکتل گوشت فله کاله(قرمز),100,361000,-5,0
10167,10167,سوسيس بلغاري 45 کاله (خاکستري),101,260000,-4,0
10168,10168,کوکتل پنير فله کاله(صورتي),102,515000,-8,530000
10169,10169,هات داگ گوشت فله کاله(قرمز دراز),103,413000,-5,0
10170,10170,کالباس خشک هلندي 60 فله کاله,104,400000,-6,0
10171,10171,کالباس مارتادلا 60 فله کاله,105,278500,-4,310000
10172,10172,سوسيس فيله (خط دار),106,129000,-10,140000
10173,10173,کوکتل هلندي فله کاله,107,212000,-2,0
10174,10174,هات داگ فيه (زرد),108,202000,-1,0
10175,10175,کالباس فيله خانواده هلندي (صورتي),109,124000,-3,0
10176,10176,سيب قرمز درجه2,110,80000,-6,85000
10177,10177,شکلات کارولين ميوه فله شونيز-ايدين,111,230000,-3,0
10178,10178,شکلات کارولين قهوه فله شونيز,112,230000,-4,0
10179,10179,شکلات مونس فله اناتا,113,250000,-2,0
10180,10180,شکلات 2 سرپرس فله ادرين,114,370000,-3,0
10181,10181,شکلات تلخ فله اناتا,115,220000,0,0
10182,10182,شکلات ژلاتيني توفيکا ايدين,116,320000,-4,0
10183,10183,شکلات توفيس فله,117,220000,-4,0
10184,10184,خيار شور حلب ويژه اعتماد,118,160000,-39,185000
10185,10185,انيش شکلات دو سر پيچ کلاسيک,119,490000,11,0
10186,10186,انيش شکلات دو سر پيچ کيلويي قهوه تلخ,120,550000,5,0
10187,10187,انيش شکلات ترنج رنگي,121,490000,8,0
10188,10188,انيش شکلات الوان,122,490000,6,0
10189,10189,انيش شکلات ويونا تلخ,123,550000,7,0
10190,10190,انيش شکلات ويونا پرتالي,124,490000,4,0
10191,10191,انيش شکلات ترنج,125,490000,6,0
10192,10192,انيش شکلات دو سر پيچ تلخ ايوا,126,550000,8,0
10193,10193,انيش شوکو کراکر مخلوط,127,320000,6,0
10194,10194,انيش شکلات لوکس قلبي کلاسيک,128,490000,6,0
10195,10195,انيش شکلات کانفت ويژه,129,190000,1,0
10196,10196,سيب زرد درجه 1,130,125000,-355,135000
10197,10197,سيب قرمز,131,105000,-956,125000
10198,10198,کيوي درجه 2,132,80000,-17,0
10199,10199,ليمو شيرين,133,200000,-42,0
10200,10200,"گوجه ",134,45000,-81,0
10201,10201,پرتقال تامسون,135,60000,-95,0
10202,10202,"خيار درجه 1 ",136,45000,-31,0
10203,10203,ليمو ترش,137,410000,0,425000
10204,10204,کاهو,138,42000,-10,0
10205,10205,کلم سفيد,139,50000,-32,55000
10206,10206,کلم قرمز,140,50000,-2,60000
10207,10207,سيب زميني درجه 2,141,48000,-241,0
10208,10208,پياز سفيد,142,50000,-37925,70000
10209,10209,هويج,143,45000,-8,55000
10210,10210,لبو,144,40000,-1,0
10211,10211,شلغم,145,40000,-7,0
10212,10212,هندوانه,146,35000,-116,45000
10213,10213,توت فرنگي وکيوم,364,155000,-2,170000
10214,10214,بادمجان لوکس,147,65000,-19,75000
10215,10215,پياز زرد,148,100000,-167,0
10216,10216,موز درجه 2,149,190000,-6,195000
10217,10217,اناناس,NULL,600000,-23,0
10218,10218,سير خشک,150,42000,-2,0
10219,10219,فلفل دلمه اي,151,135000,-4,0
10220,10220,نبات زعفراني,152,130000,-24,140000
10221,10221,به درجه 2,153,78000,-15,0
10222,10222,پياز درجه 2,154,55000,-5783,100000
10223,10223,پرتقال خوني,155,50000,-131,0
10224,10224,نان محلي,NULL,15000,-66,0
10225,10225,شکر,156,75500,-791,0
10226,10226,تخم مرغ کيلويي,157,94000,-1302,102000
10227,10227,خرماي دو رديفه,158,262500,-111,280000
10228,10228,چسب نواري,NULL,25000,-31,0
10229,10229,دستمال ايزي پيک 300,NULL,89000,0,99000
10230,10230,فلفل دلمه اي درجه 1,192,180000,-303,200000
10231,10231,سير خشک,193,320000,-14,360000
10233,6260103124216,نبات ني دار زعفراني,NULL,120000,-6,130000
10235,10235,قارچ,235,170000,-113433,180000
10236,10236,"محلول ضدعفوني کننده ",NULL,480000,-40,550000
10237,10237,سبزه,NULL,120000,-9,160000
10238,10238,اسي اصل,NULL,165000,0,180000
10239,10239,دستک100تايي,NULL,500000,0,700000
10240,10240,شکر کيسه اي 50کيلويي,NULL,3700000,-12,400000
10241,10241,دستکش يکبار مصرف,NULL,500000,-2,600000
10242,10242,زغال کباب افر,NULL,90000,-7,100000
10243,10243,زغال کباب امپراتور,NULL,97000,-6,110000
10244,10244,دستکش يکبار مصرف,NULL,400000,-2,500000
10245,10245,باطري نيم قلمي پاناسونيک,NULL,50000,-33,65000
10246,10246,اب معدني باکسي چشمه بلبل بزرگ,NULL,59000,-8,90000
10247,10247,زعفران نيم مثقال دسته,NULL,215000,0,230000
10248,10248,پپسي باکسي,NULL,192000,-3,285000
10249,10249,ميراندا باکسي,NULL,192000,-1,285000
10250,10250,ژله کوچک,NULL,4000,-73,5000
10251,9786007254394,ژل اتش زا بزرگ ارتين,NULL,90000,11,110000
10252,00107,کيک خانگي,237,200000,-12,250000
10253,00125,حلوا کنجدي,256,480000,0,550000
10254,10254,چاي ممتاز  ويژه فله,303,640000,-2,700000
10255,10255,چاي ممتاز فله,304,580000,-1,640000
10256,306,چاي سبز فله,NULL,500000,0,600000
10257,10257,دوغ باکس,NULL,210000,-1,220000
10258,10258,ابمعدني سن بي باکس,NULL,83500,-1,120000
10259,307,خرما خاصويي,NULL,195000,0,210000
10260,10260,خرما خاصويي,307,195000,-4,210000
10261,10261,"تخمه کدو ",NULL,2910000,-1,0
10262,10020,تخمه سياه کلايي,19,360000,-164,380000
10263,10263,نان محلي,310,20000,-66,22000
10264,10264,زولبيا و باميه,500,240000,-57,260000
10266,10266,خرما برني,320,192000,0,210000
10267,00054,عسل بهار نارنج بدون موم يک کيلويي,321,1000000,0,1100000
10268,00035,خرماي برديال ظرفي,322,125000,-51,135000
10269,10269,نبات سفيد اعلا,325,192000,-2,200000
10270,10270,زعفران اصيل خراسان,340,250000,0,280000
10271,10271,نبات ني دار کارتني,350,120000,-10,130000
10272,10272,کمپوت گيلاس,360,102000,0,110000
10273,10273,کمپوت سيب,361,74000,0,85000
10274,10274,ملون,362,77000,-13,85000
10275,10275,خربزه,363,80000,-37,90000
10276,10276,چشم بلبلي عمده ايي,NULL,190000,0,0
10277,10277,عسل کوهستان با موم,381,1100000,0,1250000
10278,10278,عسل کوهستان بدون موم,382,1100000,0,1250000
10279,10279,عسل گون بدون موم,383,1000000,0,1200000
10284,10280,خرما 3رديفه,400,245000,-1,250000
10286,10281,خرما 2 رديفه,401,275000,0,290000
10287,10287,جانان,325,110000,0,140000
1169210296170006,1169210296170006,کيسه فريزر ضخيم,NULL,210000,-12,230000
1169980803310001,1169980803310001,گاز فندک,NULL,60000,-3,70000
1623198752316,1623198752316,دفتر نقاشي 40 برگ,NULL,40000,-31,0
2001027602558,2001027602558,اسکاج اونيکس,NULL,22000,-6,35000
