CodeOst,Code,Name
13,1312910,توپچي
13,1312911,تويچي
13,1313000,کليبر
13,1313100,مرکزي  کليبر
13,1313101,ابش احمد
13,1313102,پيغان چايي
13,1313103,يوزبند
13,1313104,مولان
13,1313105,ميشه  پاره
13,1313107,بيلاق
13,1313108,عربشاه  خان
13,1313200,خداافرين
13,1313201,بسطاملو
13,1313202,ديزمارشرقي
13,1313203,مردانقم
13,1313204,کيوان
13,1313205,خمارلو
13,1313206,منجوان شرقي
13,1313207,جانانلو
13,1313208,منجوان غربي
13,1313209,عاشقلو
13,1313210,گرمادوز
13,1313211,لاريجان
13,1313901,گوار
13,1313902,اش احمدلو
13,1313903,احمدلو
13,1313905,خالان
13,1314000,هريس
13,1314100,مرکزي  هريس
13,1314101,خانه  رود
13,1314102,انديس
13,1314103,زرنق
13,1314104,بخشايش
13,1314105,مهرانرودشمالي
13,1314106,بدوستان شرقي
13,1314107,مقصودلو
13,1314200,خواجه
13,1314201,مواضع  خان شرقي
13,1314202,مواضع  خان شمالي
13,1314203,سرند
13,1314204,بدوستان غربي
13,1314205,بيلوردي
13,1314901,کيوج
13,1314902,رجل  اباد
13,1314903,خانقاه
13,1314904,دبکلو
13,1314905,تازه  کندسرند
13,1314906,جهان اباد
13,1399901,دريامان
13,1399902,حسن آباد
13,1399903,قاسم  اباد
13,1399904,خانمرود
13,1399905,غربي
13,1399906,اجارود
13,1399907,بروانان
13,1399908,برزند
13,1399909,ينگجه
13,1399910,قوريچلي
13,1399911,علمدار
13,1399912,گرمه
13,1399913,مغان
13,1399914,گرگر
13,1399915,طسوج
13,1399916,کچلرات
13,1399917,انگوت
13,1399918,گله  چار
13,1399919,اطراف شهر
13,1399920,سرخه  ريز
14,1400000,استان اذربايجان غربي
14,1401000,اروميه
14,1401100,مرکزي  اروميه
14,1401101,باراندوزچاي  حنوبي
14,1401102,بالانج
14,1401103,باراندوزچاي  شمالي
14,1401104,قره  اغاج -  مرکزي  اروميه
14,1401105,باش قلعه
14,1401106,يورقون اباد
14,1401107,باراندوز
14,1401108,بکشلوچاي
14,1401109,امامزاده
14,1401110,ترکمان
14,1401111,دول
14,1401112,ديزج  دول
14,1401113,روضه  چاي
14,1401114,بالو
14,1401115,نازلوي  جنوبي
14,1401116,چنقرالوي  يکان
14,1401200,نازلو
14,1401201,نوشين
14,1401202,طلاتپه
14,1401203,نازلوچاي
14,1401204,نازلوشمالي
14,1401300,انزل
14,1401301,قوشچي
14,1401302,انزل  جنوبي
14,1401303,قولنجي
14,1401304,انزل  شمالي
14,1401305,قره  باغ -  انزل
14,1401400,سيلوانه
14,1401401,ترگور
14,1401402,موانا
14,1401403,مرگور
14,1401404,زيوه
14,1401405,دشت
14,1401406,راژان
14,1401407,ابني
14,1401409,کوجار
14,1401410,نوي
14,1401411,قصريک
14,1401412,گسيان
14,1401413,شيخ  شمزين
14,1401414,هارويان
14,1401500,صوماي  برادوست
14,1401501,برادوست
14,1401502,روندسفلي
14,1401503,صوماي  حنوبي
14,1401504,هشتيان
14,1401505,صوماي  شمالي
14,1401506,ممکان
14,1401701,بتستان
14,1401702,دربند
14,1401703,جلقران
14,1401704,جله  قوش
14,1401705,جمال  اباد
14,1401706,براسب
14,1401707,اقاصلوي  عليا
14,1401708,اغقال
14,1401709,اقدين
14,1401710,اخيان
14,1401711,چره
14,1401712,الواج
14,1401713,کوسه  احمد
14,1401714,شکفتيک
14,1401715,حيدرلوي  بيکلر
14,1401716,گنگچين
14,1401801,تيزخراب
14,1401802,گوجار
14,1401803,قرابقلو
14,1401804,قدني
14,1401805,قاطرچي
14,1401806,قاسملو
14,1401807,گنبد
14,1401809,گله  خر
14,1401810,فقي  پيکر
14,1401811,گلشيخان
14,1401812,فرککلو
14,1401813,گلدانکو
14,1401814,مکين
14,1401815,گلپاشين
14,1401816,غفارجي
14,1401817,عيباد
14,1401819,عمراباد
14,1401820,علي  کومي
14,1401821,علي  کندي
14,1401822,علي  بيگلو
14,1401823,گزنق
14,1401824,عسگرابادتپه
14,1401825,گرماير
14,1401826,گرگ تپه
14,1401827,طرزيلو
14,1401829,صورمان اباد
14,1401830,گچه
14,1401831,گجين
14,1401832,شيرکان
14,1401833,يلقون اباد
14,1401834,چوبتراش
14,1401835,چونقرالوي  پل
14,1401836,بلول  اباد
14,1401837,دويره
14,1401838,ارزين
14,1401839,حاجي  پيرلو
14,1401840,ديران حسيني
14,1401841,حسين آباد
14,1401842,حصار
14,1401843,دولاها
14,1401844,حصارداغ  باني
14,1401845,بوربور
14,1401846,ديزج
14,1401847,حلج
14,1401848,ديزج  اقاعلي
14,1401849,حله  قوش
14,1401850,حماملارد
14,1401851,داش اغول
14,1401852,ارصالو
14,1401853,بويين يوغونلو
14,1401854,دارغلو
14,1401855,حي  ملار
14,1401856,به  لبو
14,1401857,خالداباد
14,1401858,خانقاه
14,1401859,خانقاه  سرخ
14,1401860,اباجلوسفلي
14,1401861,اوانسر
14,1401862,خليان
14,1401863,خرگوش
14,1401864,خرم آباد
14,1401866,خضراباد
14,1401867,بي  صنعر
14,1401868,اوصالو
14,1401869,اسنگران
14,1401870,ايران حسيني
14,1401871,پسان
14,1401872,ايکدير
14,1401873,پورقانلو
14,1401874,پيرمراد
14,1401875,اشنااباد
14,1401877,تازه  کندقاطرچي
14,1401878,باران
14,1401879,تالين
14,1401880,باشلابنوشلو
14,1401881,تکالو
14,1401882,اسکندراباد
14,1401884,شمس حاجيان
14,1401885,توپوزاباد
14,1401886,بافي
14,1401887,تولکي
14,1401888,تولي
14,1401889,تويوزاباد
14,1401890,ملونه
14,1401891,جارچلو
14,1401892,بالولان
14,1401893,جاريحان سفلا
14,1401894,اغسقال
14,1401895,جانوسيلو
14,1401896,باوان
14,1401897,جبل
14,1401898,جرمني
14,1401899,افتابه
14,1401901,سراسکند
14,1401902,ميراباد
14,1401903,شفلو
14,1401904,مياوق
14,1401905,سين اباد
14,1401906,هنگروان
14,1401907,کهريز
14,1401908,سيدان
14,1401909,سيد
14,1401910,سيارک
14,1401911,سولک
14,1401912,سنگران
14,1401913,سنجي
14,1401914,سنجري
14,1401915,سمکان
14,1401916,سليم  کندي
14,1401917,سلوانق
14,1401918,هفتسار
14,1401919,سکان
14,1401920,نيچالان
14,1401921,همکان
14,1401922,سرگرگان
14,1401923,کولق
14,1401924,کوکيا
14,1401925,نرگي
14,1401926,ستکان
14,1401927,سليم  بيک
14,1401928,ساديجلو
14,1401929,زيرمانلو
14,1401930,مرانه
14,1401931,کوره  عليا
14,1401932,زنکلان
14,1401933,کورجين قلعه
14,1401934,کورانه
14,1401935,کودان اباد
14,1401936,زرگ اباد
14,1401937,کوچين قلعه
14,1401938,زاراباد
14,1401939,کوتالان
14,1401940,جوهني
14,1401941,ريک اباد
14,1401942,کواسب
14,1401943,روندعليا
14,1401944,روزعليا
14,1401945,محمودآباد
14,1401946,رشکه  سو
14,1401947,کندوک ملا
14,1401948,هاشم  اباد
14,1401949,کمقان
14,1401950,کليسا
14,1401952,کله  فر
14,1401953,نجف اباد
14,1401954,کريم  اباد
14,1401955,رحيم آباد
14,1401956,کرلق
14,1401957,کردلر
14,1401958,نوپراق  قلعه
14,1401959,يونس اباد
14,1401960,ريشکان
14,1401971,کبريزجديلو
14,1401972,کايزان
14,1401973,کاني  قوزان
14,1401974,کانرش
14,1401975,لورزيني
14,1401976,لور
14,1401977,کافرش
14,1401978,کازش
14,1401979,لنجي
14,1401980,لک
14,1401981,قوني
14,1401982,قوزيونه
14,1401983,قوزان
14,1401984,منگول
14,1401985,قليلو
14,1401986,قلقاچي
14,1401987,يرده  کش
14,1401988,قرالرگورخانه
14,1401989,ميرداود
14,1401990,گيچه
14,1401991,قلعه  اسماعيل  اقا
14,1401992,قلعه
14,1401993,قصه  يک
14,1401994,قشلاق  محمدشريف
14,1401995,گوگلتي
14,1401996,گوگجه  ياران
14,1401997,گورچين قلعه
14,1401998,قرنسا
14,1401999,قراله
14,1402000,بوکان
14,1402100,سيمينه
14,1402101,بهي  دهبکري
14,1402102,جوانمرد
14,1402103,اختاچي  شرقي
14,1402104,داشبند
14,1402105,اختاچي  محالي
14,1402106,قره  موسالو
14,1402200,مرکزي  بوکان
14,1402201,ايل  گورک
14,1402202,گلولان سفلي
14,1402203,ايل  تيمور
14,1402204,نوبار
14,1402205,اختاچي
14,1402206,قره  کند
14,1402207,بهي  فيض اله  بيگي
14,1402208,يکشوه
14,1402901,قاطانقور
14,1402902,علي آباد
14,1403000,پيرانشهر
14,1403100,مرکزي  پيرانشهر
14,1403101,پيران
14,1403103,منگورغربي
14,1403104,کوير
14,1403105,لاهيجان
14,1403106,دريکه
14,1403200,لاجان
14,1403201,لاهيجان شرقي
14,1403202,پسوه
14,1403203,لاهيجان غربي
14,1403204,سيلوه
14,1403901,جلديان
14,1404000,تکاب
14,1404100,مرکزي  تکاب
14,1404101,انصار
14,1404102,دورباش
14,1404103,افشار
14,1404104,ارغول  بيک
14,1404105,کرفتو
14,1404106,قوجه
14,1404200,تخت سليمان
14,1404201,احمد آباد
14,1404202,احمدابادسفلي
14,1404203,چمن
14,1404204,قره  بلاغ
14,1404205,ساروق
14,1404206,چوپلو
14,1404901,گاورون
14,1404902,شليلوند
14,1404903,سنوکش
14,1404904,ليلان
14,1404905,قيه  بلاغ
14,1404906,صفانجق
14,1404907,تازه  کندعلي  اباد
14,1404908,باروق
14,1405000,خوي
14,1405100,مرکزي  خوي
14,1405101,فيرورق
14,1405102,الند
14,1405103,بله  سورسفلي
14,1405104,ايواوغلي
14,1405106,رهال
14,1405107,قوروق
14,1405108,سکمن اباد
14,1405109,زوراباد
14,1405110,يسک سفلي
14,1405111,قطور
14,1405112,ولديان
14,1405113,سعيداباد
14,1405114,قره  سو
14,1405115,ديزج  ديز
14,1405200,چايپاره
14,1405201,قره  ضياالدين
14,1405202,چورس
14,1405203,حاجيلار
14,1405204,بسطام
14,1405205,اسماعيل  کهريز
14,1405206,اغمزار
14,1405207,چرکندي
14,1405209,سالطه
14,1405210,مارکان
14,1405901,حاشيه  رود
14,1405902,حبش عليا
14,1405903,حمزيان سفلي
14,1405904,بيلوار
14,1405905,دنبلي
14,1405906,پيرکندي
14,1405907,بدل  اباد
14,1405908,اقاميري  کندي
14,1405909,چشمه
14,1405910,اقبلاغ
14,1405912,شوراب
14,1405913,سيدتاج  الدين
14,1405914,ياربم  قيه
14,1405915,سکتلو
14,1405916,زارعان
14,1405917,وار
14,1405918,هندوان
14,1405919,نوايي
14,1405920,نيگجه
14,1405921,کابت
14,1405922,قيردرق
14,1405923,قزلداغ
14,1405924,قريس
14,1405925,قره  قوش سفلي
14,1405926,ملاجند
14,1406000,سردشت
14,1406100,مرکزي  سردشت
14,1406101,الان
14,1406102,اسلام آباد
14,1406103,باسک کولسه
14,1406104,بريسو
14,1406105,برياجي
14,1406106,بيوران سفلي
14,1406107,گورک سردشت
14,1406108,ربط
14,1406200,وزينه
14,1406201,گورک نطين
14,1406203,ملکاري
14,1406204,نلاس
14,1406901,دودکان
14,1406902,کولسه  عليا
14,1406903,نيوکردار
14,1407000,سلماس
14,1407100,مرکزي  سلماس
14,1407101,تازه  شهر
14,1407102,چهريق
14,1407103,زولاچاي
14,1407104,ملحم
14,1407105,شپيران
14,1407106,دلزي
14,1407107,شناتال
14,1407108,کوزه  رش
14,1407109,کره  سني
14,1407110,سيلاب
14,1407111,کنارپروژ
14,1407112,تمر
14,1407113,لکستان
14,1407114,قره  قشلاق
14,1407901,سرتق
14,1407902,هرکيان
14,1407903,کوچمشک
14,1407904,ميرشانلو
14,1407905,ماته  قريه
14,1407906,کانيان
14,1407907,نظراباد
14,1407908,گولان
14,1407909,قزلجه
14,1407910,قذراباد
14,1407911,صوفي  اباد
14,1407912,صدقيان
14,1407913,مغانجوق
14,1407914,چهرگان
14,1407915,ارلق
14,1407916,خان تختي
14,1407918,خسرواباد
14,1407919,اولق
14,1407920,تازه  کند
14,1407921,برازي
14,1407922,بروشقالان
14,1407923,درشک
14,1407924,بزبزان
14,1408000,شاهين دژ
14,1408100,مرکزي  شاهين دژ
14,1408101,هولاسو
14,1408102,صفاخانه
14,1408103,محمودآباد -  مرکزي  شاهين دژ
14,1408200,کشاورز
14,1408201,عشاور
14,1408202,چهاردولي
14,1408203,صورين
14,1408204,اجرلوي  شرقي
14,1408205,نختالو
14,1408206,اجرلوي  غربي
14,1408207,قره  قچي
14,1408208,اجرلو
14,1408901,شورجه
14,1408902,محمودجق
14,1408903,زمان اباد
14,1408904,جان اقا
14,1408905,چچکلو
14,1408906,باغ  عليا
14,1409000,مهاباد
14,1409100,مرکزي  مهاباد
14,1409101,اختاچي  غربي
14,1409102,قره  باغ -  مرکزي  مهاباد
14,1409103,مکريان شرقي
14,1409104,گوگ تپه
14,1409105,مکريان غربي
14,1409106,درياز
14,1409200,خليفان
14,1409201,کاني  بازار
14,1409202,کيتکه
14,1409203,منگورشرقي
14,1409204,عبدالله  کرده
14,1409901,قياغلندي
14,1409902,اسماعيل  کند
14,1410000,ماکو
14,1410100,مرکزي  ماکو
14,1410101,بازرگان
14,1410102,چايپاسارشمالي
14,1410103,قوش
14,1410104,چايپاسارجنوبي
14,1410105,قره  تپه
14,1410106,قلعه  دره  سي
14,1410107,کشمش تپه
14,1410200,پلدشت
14,1410201,چايپاسارشرقي
14,1410202,عشق  اباد
14,1410203,زنگبار
14,1410204,بهلول  اباد
14,1410205,گچلرات غربي
14,1410206,نازک عليا
14,1410207,گچلرات شرقي
14,1410208,بيگ خان
14,1410209,ميرزاکندي
14,1410300,سيه  چشمه
14,1410301,چالدران شمالي
14,1410302,زاويه
14,1410303,چالدران جنوبي
14,1410304,خضرلو
14,1410305,اواجيق
14,1410306,کليساکندي
14,1410307,ببه  جيک
14,1410308,قرنقو
14,1410309,ارخشان
14,1410310,داردره  سي
14,1410311,حراملو
14,1410312,امامقلي  کندي
14,1410313,انجه
14,1410314,خان
14,1410315,دکلساويردي
14,1410316,بيانچوي  عليا
14,1410317,بيگ کندي
14,1410318,پاييزاباد
14,1410319,اينجه
14,1410320,دوشان تپه
14,1410321,اينجه  سليم
14,1410322,اينچه  صلاح  سفلي
14,1410323,اينچه  صلاح  عليا
14,1410324,مزرعه
14,1410325,قيانکندي
14,1410326,قره  جه  ورن
14,1410327,گل  اشاقه
14,1410328,بارون
14,1410329,پيراحمد
14,1410330,بابالو
14,1410331,تخت روان
14,1410332,تخت روان سفلي
14,1410333,تغنت عليا
14,1410334,تفت سفلي
14,1410335,اغبلاغ  خالد
14,1410336,تولکي  تپه  سر
14,1410337,جبارعليا
14,1410338,جگن
14,1410339,جليل  کندي
14,1410340,جمال  کندي
14,1410341,چاوش
14,1410342,معصوم  کندي
14,1410343,ناور
14,1410344,شاه  بندلو
14,1410345,شارلوسفلي
14,1410346,علي آباد -  سيه  چشمه
14,1410347,سيران
14,1410348,سگريک
14,1410349,سعدن
14,1410350,نبي  کندي
14,1410351,قيزخاچلو
14,1410352,قولار
14,1410353,قلي  ديزج
14,1410354,گول
14,1410355,قزل  سوري
14,1410356,قزلداش
14,1410357,قره  اغل
14,1410358,قرخ  بلاغ
14,1410359,قراغل
14,1410360,قدوکندي
14,1410361,قاشق  بلاغ
14,1410362,عيسي  گولي
14,1410363,عموخانزه
14,1410364,شيخ  سيلوي  سفلا
14,1410366,عباسکندي
14,1410367,طهماسب کندي
14,1410368,شيخ  سيلوي  عليا
14,1410369,زاويه  سفلي
14,1410400,شوط
14,1410401,قره  قويون شمالي
14,1410402,صوفي
14,1410403,قره  قويون جنوبي
14,1410404,مرگن لر
14,1410405,يولاگلدي
14,1410406,سنق
